ERAINFRA	136.75	215.65	172.65202	20.199152	2011
ERAINFRA	211.6	241.45	225.60425	8.062784	2010
EROSMEDIA	360.85	634.5	455.6307	75.71772	2015
EROSMEDIA	141.55	377.15	222.39485	61.93292	2014
EROSMEDIA	110.85	208.7	160.47238	25.406652	2013
EROSMEDIA	155.9	224.35	183.02652	17.920507	2012
EROSMEDIA	125.65	272.05	185.46782	42.244392	2011
EROSMEDIA	151.45	198.05	175.73279	13.882617	2010
ESABINDIA	594.55	735.2	665.6373	28.36075	2015
ESABINDIA	418.45	734.05	565.31604	96.145294	2014
ESABINDIA	315.2	485.55	408.28204	40.563656	2013
ESABINDIA	424.05	557.85	476.21985	37.486298	2012
ESABINDIA	422.8	589.25	495.83887	32.619797	2011
ESABINDIA	531.15	593.1	563.9059	17.148327	2010
ESCORTS	102.8	169.35	128.75221	13.070288	2015
ESCORTS	105.8	171.25	129.69342	15.096008	2014
ESCORTS	49.4	142.55	80.3498	22.207464	2013
ESCORTS	56.1	91.05	68.78239	6.6675696	2012
ESCORTS	64.85	183.75	106.01093	28.627295	2011
ESCORTS	155.8	238.95	204.75586	22.081327	2010
ESL	2.8	4.6	3.9053798	0.29021958	2015
ESL	3.4	7.55	4.913786	1.0084444	2014
ESL	2.6	7.1	4.3648596	1.0244502	2013
ESL	4.65	8.9	6.3831983	1.0156225	2012
ESL	3.8	10.4	7.6534276	1.6235162	2011
ESL	9.0	11.3	10.332203	0.6252296	2010
ESSAROIL	98.75	205.95	128.51297	34.228153	2015
ESSAROIL	44.85	129.2	90.22366	29.038057	2014
ESSAROIL	47.3	94.6	67.91875	12.936884	2013
ESSAROIL	46.6	71.85	57.576115	6.5764174	2012
ESSAROIL	46.65	141.9	105.67834	24.7468	2011
ESSAROIL	119.1	158.85	135.46861	8.633138	2010
ESSARPORTS	94.65	137.05	110.26646	8.80853	2015
ESSARPORTS	48.35	107.7	77.86674	18.55378	2014
ESSARPORTS	55.05	97.6	74.824394	12.837145	2013
ESSARPORTS	51.05	105.05	86.164375	12.480093	2012
ESSARPORTS	48.85	124.0	77.76541	18.561808	2011
ESSARSHIP	70.7	113.85	94.257065	9.184141	2011
ESSARSHIP	92.1	119.8	107.42873	7.260178	2010
ESSARSHPNG	19.25	23.05	21.084177	0.88272965	2015
ESSARSHPNG	14.3	26.95	19.998972	3.263889	2014
ESSARSHPNG	13.4	29.9	19.431854	3.7239354	2013
ESSARSHPNG	19.4	34.45	28.15344	2.1014934	2012
ESSARSHPNG	17.4	29.1	22.174242	3.3967927	2011
ESSDEE	122.65	382.35	269.44336	62.60105	2015
ESSDEE	345.2	749.4	539.5545	118.54494	2014
ESSDEE	281.4	599.55	475.8234	91.89025	2013
ESSDEE	115.8	392.55	185.78098	68.973045	2012
ESSDEE	120.5	487.6	324.02753	120.83549	2011
ESSDEE	458.15	516.7	488.825	13.218094	2010
ESSELPACK	115.55	166.75	131.06488	12.247197	2015
ESSELPACK	47.3	134.95	90.890945	27.644608	2014
ESSELPACK	30.7	54.3	39.79113	4.7242556	2013
ESSELPACK	25.0	45.35	34.642307	4.182618	2012
ESSELPACK	24.2	60.6	41.57186	7.7530355	2011
ESSELPACK	43.65	59.8	49.670746	3.6636906	2010
ESTER	15.8	33.4	21.76171	4.5239873	2015
ESTER	10.05	30.1	18.133678	5.2362266	2014
ESTER	7.4	18.85	11.625201	2.807378	2013
ESTER	16.05	27.65	19.117207	2.7806985	2012
ESTER	20.25	49.3	31.879166	8.064191	2011
ETC	253.5	270.55	263.3763	4.491257	2010
EUROCERA	4.3	8.55	5.747682	0.98642	2015
EUROCERA	3.6	11.55	6.3705444	2.0796661	2014
EUROCERA	4.65	10.35	7.4038463	1.6396875	2013
EUROCERA	7.6	15.45	9.705759	1.8090503	2012
EUROCERA	9.6	37.55	23.055296	6.7267857	2011
EUROCERA	32.15	57.1	46.428722	6.956202	2010
EUROMULTI	1.3	2.5	1.8098592	0.3809384	2015
EUROMULTI	0.75	3.55	1.9693966	0.9563934	2014
EUROMULTI	0.8	4.15	2.553913	1.0350205	2013
EUROMULTI	3.7	7.35	4.9689794	0.8986367	2012
EUROMULTI	5.1	24.35	11.400405	4.652906	2011
EUROMULTI	21.9	33.95	28.586702	3.4256477	2010
EUROTEXIND	19.55	43.55	25.706766	5.3147893	2015
EUROTEXIND	16.25	35.35	23.940475	4.427066	2014
EUROTEXIND	9.1	21.5	15.689764	3.3488882	2013
EUROTEXIND	16.35	25.1	19.725565	2.0203187	2012
EUROTEXIND	17.05	33.6	24.507677	4.4255757	2011
EUROTEXIND	28.4	44.5	36.671276	3.9336214	2010
EVEREADY	173.8	367.8	275.8734	56.15936	2015
EVEREADY	34.6	191.65	84.5286	46.0558	2014
EVEREADY	14.9	37.6	20.646774	5.2472816	2013
EVEREADY	16.9	29.6	21.969837	3.2970898	2012
EVEREADY	22.65	55.15	41.50911	8.063211	2011
EVEREADY	51.05	79.5	65.20479	8.385214	2010
EVERESTIND	295.0	418.75	331.8997	24.185474	2015
EVERESTIND	138.1	314.55	212.71935	58.86113	2014
EVERESTIND	126.2	278.7	177.20323	40.20671	2013
EVERESTIND	107.45	259.55	177.68542	40.22272	2012
EVERESTIND	107.4	208.7	148.4172	16.77549	2011
EVERESTIND	184.6	279.25	234.16649	28.91164	2010
EVERONN	20.1	40.6	28.744305	5.596252	2015
EVERONN	31.75	61.65	42.20679	7.5877624	2014
EVERONN	22.55	139.6	51.505444	27.54597	2013
EVERONN	128.9	467.1	207.44495	64.19779	2012
EVERONN	242.9	702.05	492.7909	111.73799	2011
EVERONN	561.4	737.95	648.71436	47.859756	2010
EVINIX	0.45	2.25	1.0524038	0.39022797	2011
EVINIX	2.05	3.35	2.8382978	0.3704817	2010
EXCEL	14.35	31.25	19.313637	4.681815	2015
EXCELCROP	767.85	1182.65	909.69904	90.4912	2015
EXCELCROP	381.05	1296.55	767.19977	282.6591	2014
EXCELCROP	155.0	434.8	218.76935	62.44888	2013
EXCELCROP	96.0	228.8	138.65607	38.41165	2012
EXCELCROP	118.4	293.9	185.88097	49.898407	2011
EXCELCROP	232.0	332.5	270.34787	25.837921	2010
EXCELINDUS	257.9	388.2	310.96234	30.710413	2015
EXCELINDUS	63.45	407.2	186.69958	117.431305	2014
EXCELINDUS	55.15	82.8	65.943535	6.7621703	2013
EXCELINDUS	54.95	89.2	71.70508	7.693538	2012
EXCELINDUS	54.2	91.85	73.16992	8.8446245	2011
EXCELINDUS	79.75	121.4	101.43883	11.070499	2010
EXCELINFO	15.5	26.55	21.829012	2.894011	2015
EXCELINFO	16.85	26.4	21.16214	2.257185	2014
EXCELINFO	15.95	31.1	22.890322	4.626217	2013
EXCELINFO	15.75	29.7	24.081377	3.2601223	2012
EXCELINFO	9.85	46.75	23.655668	10.423706	2011
EXCELINFO	38.3	52.55	46.25213	2.8208845	2010
EXIDEIND	141.7	201.75	168.34651	16.712868	2015
EXIDEIND	99.9	179.5	142.4998	24.02163	2014
EXIDEIND	110.55	148.5	127.46109	7.7621865	2013
EXIDEIND	107.75	162.6	135.65971	9.678588	2012
EXIDEIND	101.85	172.6	140.34818	16.86642	2011
EXIDEIND	143.25	177.9	161.5883	6.6475325	2010
FACT	21.35	34.45	27.558228	4.431814	2015
FACT	19.15	45.0	28.814198	6.7673717	2014
FACT	17.75	31.95	22.606049	3.3160052	2013
FACT	22.55	36.85	29.615992	2.6738534	2012
FACT	20.05	54.05	37.793118	7.0038576	2011
FACT	44.6	62.45	50.7133	2.9080882	2010
FAGBEARING	3421.7	4799.3	4104.598	319.98575	2015
FAGBEARING	1525.0	3640.45	2454.4155	602.1277	2014
FAGBEARING	1127.6	1694.55	1413.6355	139.2256	2013
FAGBEARING	1039.0	1821.95	1534.9069	175.71716	2012
FAGBEARING	762.85	1373.15	1073.0175	176.65834	2011
FAGBEARING	809.65	939.95	858.5165	31.973923	2010
FAME	33.3	52.8	42.477837	5.2539134	2013
FAME	43.05	72.85	48.696953	6.0184555	2012
FAME	34.4	92.55	50.31761	9.31068	2011
FAME	73.1	83.3	79.57872	2.5371022	2010
FARMAXIND	0.15	1.45	0.60886073	0.33783183	2015
FARMAXIND	0.25	1.65	0.82057613	0.39706805	2014
FARMAXIND	0.25	1.1	0.46169356	0.17916797	2013
FARMAXIND	0.5	1.9	1.1877016	0.36364526	2012
FARMAXIND	1.2	14.15	4.376923	2.5600784	2011
FARMAXIND	13.65	43.6	31.208511	8.238672	2010
FCEL	10.75	17.2	13.340823	1.8218422	2015
FCEL	4.6	13.95	8.298765	2.652295	2014
FCEL	4.85	5.95	5.3607845	0.401262	2013
FCH	115.15	225.35	145.87532	18.997576	2012
FCH	103.95	196.05	147.28117	16.027218	2011
FCH	183.6	287.55	238.2351	28.280548	2010
FCL	23.4	270.1	114.4098	69.4968	2015
FCSSOFT	0.2	0.4	0.28101265	0.040801927	2015
FCSSOFT	0.25	0.65	0.40473253	0.084182285	2014
FCSSOFT	0.15	0.4	0.22560485	0.042355508	2013
FCSSOFT	0.3	0.55	0.40445343	0.05473903	2012
FCSSOFT	0.4	1.65	0.88259107	0.30881214	2011
FCSSOFT	1.25	3.1	2.0191488	0.46842346	2010
FDC	145.45	215.9	159.28386	10.47674	2015
FDC	115.65	164.95	138.61667	12.734783	2014
FDC	80.65	136.9	91.877014	8.392046	2013
FDC	75.7	97.55	82.99454	4.519293	2012
FDC	78.35	111.3	95.371864	8.439679	2011
FDC	85.25	113.1	102.44627	5.0891113	2010
FEDDERLOYD	62.25	110.55	77.48228	11.672314	2015
FEDDERLOYD	28.4	93.55	60.207615	17.938961	2014
FEDDERLOYD	24.5	47.9	32.8879	5.455612	2013
FEDDERLOYD	42.75	65.75	52.879436	4.8990765	2012
FEDDERLOYD	51.1	96.05	71.91579	9.993935	2011
FEDDERLOYD	83.5	109.4	95.23457	6.445096	2010
FEDERALBNK	64.6	155.9	125.7519	28.162308	2015
FEDERALBNK	72.6	151.8	112.88057	23.783222	2014
FEDERALBNK	68.75	543.25	348.51083	156.5547	2013
FEDERALBNK	337.05	539.55	432.6652	35.843113	2012
FEDERALBNK	327.0	470.4	395.62732	36.345425	2011
FEDERALBNK	340.05	495.6	416.19522	45.04424	2010
FIEMIND	523.5	918.2	678.9671	119.334656	2015
FIEMIND	328.05	843.95	544.3027	151.05124	2014
FIEMIND	181.0	347.7	206.4494	40.65309	2013
FIEMIND	133.5	203.2	158.0828	17.490498	2012
FIEMIND	142.75	177.0	157.17409	6.7901273	2011
FIEMIND	157.8	212.25	175.47873	12.727488	2010
FILATEX	23.7	42.75	30.58474	4.3081107	2015
FILATEX	11.1	39.0	23.132267	8.443441	2014
FILATEX	12.4	30.0	21.291288	5.0523043	2013
FILATEX	27.0	40.0	33.499577	3.1241372	2012
FILATEX	26.2	48.25	39.741875	4.249871	2011
FINANTECH	137.15	214.05	172.85284	20.406826	2015
FINANTECH	169.7	403.1	268.73764	57.406013	2014
FINANTECH	111.7	1182.9	572.4736	362.44574	2013
FINANTECH	533.55	1197.2	818.0126	171.59848	2012
FINANTECH	525.15	918.6	771.0925	90.23679	2011
FINANTECH	802.55	1420.8	1117.3931	194.43529	2010
FINCABLES	223.45	294.95	260.81107	14.942938	2015
FINCABLES	74.05	276.75	172.33806	62.926006	2014
FINCABLES	42.35	85.85	56.746372	9.110825	2013
FINCABLES	29.65	61.7	40.087246	7.5482836	2012
FINCABLES	24.05	56.1	43.165184	7.253797	2011
FINCABLES	50.65	64.25	57.97447	3.099869	2010
FINPIPE	248.8	307.4	276.9712	11.431517	2015
FINPIPE	150.45	341.75	250.47614	55.50425	2014
FINPIPE	60.15	167.5	114.63972	25.972292	2013
FINPIPE	45.55	70.6	58.32854	5.0667233	2012
FINPIPE	42.05	105.6	75.392105	14.984463	2011
FINPIPE	88.5	127.5	107.19042	9.974012	2010
FIRSTLEASE	12.15	13.0	12.633333	0.35668242	2014
FIRSTLEASE	11.5	65.45	37.623177	14.853178	2013
FIRSTLEASE	46.75	69.65	54.79757	5.4356794	2012
FIRSTLEASE	49.9	106.75	76.98543	13.046694	2011
FIRSTLEASE	66.7	93.9	76.72819	6.0320845	2010
FIRSTWIN	3.1	5.65	3.7401316	0.6264467	2015
FIRSTWIN	3.55	6.5	5.008333	0.69165486	2014
FIRSTWIN	4.5	10.0	6.8277025	1.4556308	2013
FIRSTWIN	8.5	16.75	11.237163	2.273477	2012
FIRSTWIN	12.55	25.75	18.064556	3.1187215	2011
FIRSTWIN	24.05	38.65	32.606915	4.631826	2010
FKONCO	132.05	132.5	132.275	0.22499847	2014
FKONCO	95.75	146.4	121.12661	10.532708	2013
FKONCO	79.25	174.45	107.905464	25.179037	2012
FKONCO	83.1	141.9	107.749596	13.034649	2011
FKONCO	104.05	159.1	130.38351	14.591619	2010
FLEXITUFF	210.15	256.3	228.72531	10.148656	2015
FLEXITUFF	205.65	259.15	229.12057	12.850915	2014
FLEXITUFF	146.75	240.4	217.80101	10.983969	2013
FLEXITUFF	185.25	366.8	240.59656	40.165478	2012
FLEXITUFF	159.0	290.8	246.90816	32.64892	2011
FLFL	64.45	90.15	76.64336	5.904282	2015
FLFL	58.05	106.0	82.77778	13.393476	2014
FLFL	56.2	133.0	75.78361	16.058662	2013
FMGOETZE	346.35	498.55	417.44113	29.103277	2015
FMGOETZE	176.4	427.8	254.39897	72.482765	2014
FMGOETZE	191.5	214.4	199.4583	3.098681	2013
FMGOETZE	195.85	330.95	233.02968	34.010933	2012
FMGOETZE	141.0	295.7	223.8996	40.27623	2011
FMGOETZE	145.1	198.15	168.45479	11.875128	2010
FMNL	10.6	19.35	12.755769	1.4350686	2015
FMNL	8.95	18.05	12.524897	2.054845	2014
FMNL	6.35	25.65	12.159045	5.29724	2013
FMNL	21.75	35.05	27.521675	2.694612	2012
FORTIS	104.9	195.1	157.04051	24.92848	2015
FORTIS	93.45	129.85	108.99753	9.79392	2014
FORTIS	84.95	115.15	99.83896	6.1074557	2013
FORTIS	84.2	116.7	102.56579	5.711865	2012
FORTIS	82.0	170.8	143.18785	20.294178	2011
FORTIS	143.75	173.3	158.78139	7.9913096	2010
FOSECOIND	1053.0	1518.75	1220.7288	106.87783	2015
FOSECOIND	491.55	1350.2	741.2819	234.16016	2014
FOSECOIND	422.95	582.5	477.90607	33.24559	2013
FOSECOIND	535.65	784.0	626.4332	49.56797	2012
FOSECOIND	406.2	603.25	513.84937	49.97108	2011
FOSECOIND	412.65	482.3	453.15216	18.281359	2010
FOURSOFT	16.3	17.5	16.690908	0.4094443	2014
FOURSOFT	11.2	42.15	18.298388	6.329958	2013
FOURSOFT	7.05	21.15	9.362753	2.6176157	2012
FOURSOFT	7.45	20.5	12.975911	3.4515495	2011
FOURSOFT	17.7	25.25	21.099468	1.4285927	2010
FRL	88.15	144.05	112.24873	9.931208	2015
FRL	75.4	145.25	107.10247	20.058065	2014
FRL	66.05	160.0	95.75168	30.235067	2013
FRLDVR	45.2	110.4	70.955696	20.889364	2015
FRLDVR	34.6	82.35	54.531483	13.348334	2014
FRLDVR	32.45	127.4	60.33736	31.170147	2013
FSL	27.85	35.25	31.118988	1.6208551	2015
FSL	21.8	43.3	33.53066	5.776616	2014
FSL	9.45	22.85	13.776008	4.1185822	2013
FSL	6.2	14.5	9.921659	1.5827596	2012
FSL	5.75	25.4	15.322672	4.43371	2011
FSL	19.9	29.9	25.795214	2.6202369	2010
FTCPOF5YDV	10.0	13.3	11.755555	0.78189385	2012
FTCPOF5YDV	9.85	11.5	10.905	0.60722727	2011
FTCPOF5YDV	10.3	12.6	11.675	0.6329495	2010
FTCPOF5YGR	13.3	14.5	13.79375	0.51383203	2012
FTCPOF5YGR	10.9	14.8	12.725926	0.8276887	2011
FTCPOF5YGR	11.7	14.0	12.657692	0.5494214	2010
FTCSF5YDIV	10.25	12.4	11.074226	0.3487912	2011
FTCSF5YDIV	10.75	12.45	11.4516945	0.38000512	2010
FTCSF5YGRO	11.1	14.0	12.760898	0.5914263	2011
FTCSF5YGRO	11.45	13.6	12.564516	0.258935	2010
FTFTF12ADV	10.0	10.0	10.0	0.0	2012
FTFTF12ADV	9.0	9.9	9.599999	0.4242639	2011
FTFTF12ADV	9.0	9.0	9.0	0.0	2010
FTFTF12AGR	10.2	10.4	10.2525	0.08525685	2012
FTFTF12AGR	8.92	10.4	9.7072	0.48781565	2011
FTFTF12AGR	9.0	10.2	9.434999	0.4745365	2010
FTFTF12BDV	9.65	11.3	10.026818	0.38013622	2012
FTFTF12BDV	9.0	10.65	9.561774	0.25206578	2011
FTFTF12BDV	9.15	10.05	9.598333	0.2905408	2010
FTFTF12BGR	10.4	10.4	10.4	0.0	2012
FTFTF12BGR	8.81	10.04	9.611389	0.41380438	2011
FTFTF12BGR	9.0	9.01	9.005	0.0050001144	2010
FTFTF12CDV	11.0	14.3	12.447273	0.9110742	2015
FTFTF12CDV	9.5	13.6	11.058108	1.1169986	2014
FTFTF12CDV	9.42	10.4	9.916	0.18010361	2013
FTFTF12CDV	8.75	10.65	9.340181	0.336152	2012
FTFTF12CDV	8.5	9.5	8.930294	0.2727365	2011
FTFTF12CGR	12.75	15.0	14.16	0.8289511	2015
FTFTF12CGR	11.21	14.24	11.997097	0.82241654	2014
FTFTF12CGR	9.35	11.54	10.790714	0.5495772	2013
FTFTF12CGR	8.5	10.2	9.482	0.5237327	2012
FTFTF12CGR	8.51	10.2	9.265	0.49896383	2011
FTFTF12CGR	7.8	10.9	9.61125	0.6871305	2010
FTFTF13ADV	10.81	11.0	10.905001	0.09499979	2013
FTFTF13ADV	9.0	10.34	9.71	0.41655734	2012
FTFTF13ADV	8.52	9.8	9.353226	0.37161702	2011
FTFTF13ADV	9.0	9.0	9.0	0.0	2010
FTFTF13AGR	11.2	11.2	11.2	0.0	2013
FTFTF13AGR	9.0	11.96	10.161111	0.78174233	2012
FTFTF13AGR	9.0	11.31	9.754483	0.50112003	2011
FTFTF13AGR	8.52	10.96	9.738571	0.8583776	2010
FTFTF14ADV	9.1	9.1	9.1	0.0	2011
FTFTF14AGR	9.4	9.4	9.4	0.0	2012
FTFTF14AGR	9.1	9.1	9.1	0.0	2011
FTFTF14BDV	9.1	9.1	9.1	0.0	2011
FTFTF14BGR	9.0	10.0	9.525	0.4763139	2011
FTFTF15DV	9.0	9.5	9.25	0.25	2011
FTFTF15GR	8.8	9.6	9.266666	0.33993462	2012
FTFTF15GR	9.0	9.5	9.25	0.25	2011
FTFTF16DO	9.0	9.0	9.0	0.0	2012
FTFTF16GR	9.0	9.0	9.0	0.0	2012
FUTUREVENT	8.95	10.5	9.71017	0.29318237	2013
FUTUREVENT	7.9	10.35	8.804251	0.583314	2012
FUTUREVENT	7.9	10.0	8.940372	0.3976841	2011
FVIL	5.45	7.65	6.3464284	0.541052	2013
GABRIEL	75.35	103.8	85.83196	7.1971436	2015
GABRIEL	19.9	96.4	52.4607	24.852243	2014
GABRIEL	16.4	28.65	20.896185	2.9156337	2013
GABRIEL	23.25	61.3	36.643726	10.153928	2012
GABRIEL	37.4	58.0	45.18488	4.4479113	2011
GABRIEL	51.3	71.0	61.776062	5.2025757	2010
GAEL	33.3	53.3	41.73196	5.816392	2015
GAEL	25.8	66.15	42.757614	12.282488	2014
GAEL	18.5	30.05	24.721573	2.585012	2013
GAEL	18.1	26.8	21.963158	2.054357	2012
GAEL	18.45	38.75	27.971254	5.316229	2011
GAEL	25.3	50.05	36.04521	6.4379487	2010
GAIL	329.75	446.0	389.5462	25.9089	2015
GAIL	336.2	528.8	416.05472	46.869568	2014
GAIL	281.95	388.0	328.90582	19.478369	2013
GAIL	310.2	396.95	358.19797	19.286325	2012
GAIL	371.55	528.8	439.0133	30.00101	2011
GAIL	446.55	513.75	487.92233	15.844964	2010
GAL	23.2	60.65	42.70764	11.105799	2015
GAL	23.5	56.3	39.7821	8.645017	2014
GAL	13.3	35.75	25.184818	3.9083507	2013
GAL	9.15	18.4	13.174494	1.9352674	2012
GAL	8.3	31.2	15.463563	4.419815	2011
GAL	30.1	82.9	51.575	18.858912	2010
GALLANTT	22.0	27.15	24.23829	1.1178806	2015
GALLANTT	17.1	28.85	21.163168	2.5467343	2014
GALLANTT	16.2	28.1	20.278025	3.461757	2013
GALLANTT	16.9	29.75	22.392307	4.151911	2012
GALLANTT	14.0	35.8	19.547369	4.0756216	2011
GALLANTT	20.3	43.6	29.370213	5.9514675	2010
GALLISPAT	394.25	412.75	405.75412	3.6117992	2015
GALLISPAT	257.0	464.9	361.95844	59.944893	2014
GALLISPAT	61.2	344.9	133.39574	89.61616	2013
GALLISPAT	38.45	72.0	48.087605	8.8504	2012
GALLISPAT	51.75	118.0	88.2751	16.67447	2011
GALLISPAT	49.5	81.05	53.452587	4.408665	2010
GAMMNINFRA	9.3	16.8	13.193987	1.8542148	2015
GAMMNINFRA	6.8	19.7	12.027664	3.480667	2014
GAMMNINFRA	6.4	16.35	9.732057	2.3747985	2013
GAMMNINFRA	11.55	17.55	13.715992	1.136974	2012
GAMMNINFRA	9.75	24.15	16.020851	3.08523	2011
GAMMNINFRA	20.25	25.8	23.104788	1.594573	2010
GAMMONIND	16.2	28.85	20.190823	2.5246997	2015
GAMMONIND	12.2	41.9	25.526337	8.965701	2014
GAMMONIND	9.45	42.4	19.883266	8.650881	2013
GAMMONIND	36.3	60.6	44.18239	5.236237	2012
GAMMONIND	41.3	178.0	93.91984	30.111664	2011
GAMMONIND	160.45	232.3	197.15372	19.206366	2010
GANDHITUBE	225.15	295.8	257.92786	15.148009	2015
GANDHITUBE	120.0	247.4	166.954	31.565477	2014
GANDHITUBE	122.05	182.1	147.28029	11.801918	2013
GANDHITUBE	125.0	179.0	139.37454	12.976968	2012
GANDHITUBE	95.5	129.0	117.74253	8.150402	2011
GANDHITUBE	116.9	137.85	127.22022	4.9444094	2010
GANECOS	135.95	174.0	156.93991	10.019472	2015
GANESHHOUC	97.45	157.15	119.90918	13.566461	2015
GANESHHOUC	58.3	212.0	130.41153	42.38486	2014
GANESHHOUC	46.95	119.0	71.00242	15.925646	2013
GANESHHOUC	61.05	134.55	88.4911	19.387363	2012
GANESHHOUC	87.2	220.15	135.12227	22.65491	2011
GANESHHOUC	173.9	272.15	219.6117	30.04473	2010
GANGOTRI	1.0	1.55	1.2121952	0.12385105	2015
GANGOTRI	0.75	2.25	1.4546357	0.47706854	2014
GANGOTRI	1.1	3.65	2.1967392	0.68733907	2013
GANGOTRI	2.5	4.65	3.224208	0.48764363	2012
GANGOTRI	3.3	8.55	5.799187	1.3781539	2011
GANGOTRI	7.45	10.25	8.557979	0.5247747	2010
GARDENSILK	23.9	37.25	29.333227	3.06643	2015
GARDENSILK	29.65	55.05	39.51317	4.714832	2014
GARDENSILK	31.5	63.85	44.781654	9.11914	2013
GARDENSILK	40.6	70.45	54.357693	6.9519725	2012
GARDENSILK	51.45	123.15	87.07105	17.040691	2011
GARDENSILK	82.7	146.75	110.499466	18.991516	2010
GARWALLROP	169.15	343.4	214.61487	39.596344	2015
GARWALLROP	54.1	206.45	114.398766	46.880356	2014
GARWALLROP	37.2	60.85	46.347706	4.4871984	2013
GARWALLROP	44.75	54.95	50.30911	1.7411861	2012
GARWALLROP	45.1	78.35	58.720444	6.897529	2011
GARWALLROP	66.7	88.2	77.598404	4.1720414	2010
GARWOFFS	107.15	151.1	121.54528	10.331212	2011
GARWOFFS	115.1	178.45	139.06755	14.888316	2010
GATI	146.65	298.7	212.88797	36.898697	2015
GATI	44.75	331.25	135.36584	70.32073	2014
GATI	23.1	46.5	28.415524	4.112838	2013
GATI	28.85	46.45	36.233402	2.880021	2012
GATI	23.55	76.3	55.855667	12.085924	2011
GATI	58.55	81.45	70.80532	5.18224	2010
GAYAPROJ	138.7	468.15	221.66678	98.641815	2015
GAYAPROJ	49.85	185.2	117.9465	47.414516	2014
GAYAPROJ	46.7	121.3	70.39879	17.382988	2013
GAYAPROJ	91.4	181.15	114.614174	14.84339	2012
GAYAPROJ	90.25	165.45	134.5267	19.111746	2011
GDL	315.75	443.2	371.9772	30.341011	2015
GDL	125.15	351.95	222.4784	64.25419	2014
GDL	100.2	144.0	119.80948	12.01623	2013
GDL	126.2	154.25	140.51477	7.1968503	2012
GDL	102.4	149.85	124.9079	11.369072	2011
GDL	100.55	126.1	110.86596	5.577983	2010
GEECEE	42.1	97.9	57.567406	15.4629345	2015
GEECEE	24.65	47.1	34.64788	6.12275	2014
GEECEE	24.15	46.5	30.65	5.347163	2013
GEECEE	29.5	50.0	43.329098	2.4852257	2012
GEECEE	28.85	53.0	37.486233	5.946081	2011
GEECEE	50.0	68.45	60.5	5.1855364	2010
GEINDSYS	8.75	26.8	15.2550955	5.5825343	2015
GEINDSYS	20.9	39.85	27.91646	4.0972033	2014
GEINDSYS	18.5	68.1	34.63629	13.577067	2013
GEINDSYS	53.1	134.85	98.77875	23.834341	2012
GEINDSYS	109.2	214.75	162.90932	26.474659	2011
GEINDSYS	146.5	230.05	180.47447	20.128143	2010
GEMINI	0.65	1.95	1.42	0.2487971	2015
GEMINI	1.25	2.6	1.9520576	0.296266	2014
GEMINI	1.2	7.75	2.7947369	1.6435596	2013
GEMINI	6.25	27.3	15.775911	6.280635	2012
GEMINI	17.35	28.4	21.849392	2.0958145	2011
GEMINI	23.3	35.45	27.82766	2.6184454	2010
GENESYS	47.55	73.75	58.362026	6.126867	2015
GENESYS	51.0	88.2	67.509056	8.163091	2014
GENESYS	64.1	135.65	94.41714	15.420734	2013
GENESYS	123.65	228.1	170.86984	28.65608	2012
GENESYS	122.3	282.4	207.61862	37.686844	2011
GENESYS	218.65	308.5	262.3037	21.7295	2010
GENUSPAPER	1.65	5.75	2.965748	1.2191178	2015
GENUSPOWER	21.15	36.4	26.072784	2.5317016	2015
GENUSPOWER	10.3	36.4	21.808435	7.4487	2014
GENUSPOWER	8.75	18.75	11.98629	2.4495502	2013
GENUSPOWER	7.95	13.95	10.0163965	1.1202879	2012
GENUSPOWER	7.85	23.6	15.518219	3.0177767	2011
GENUSPOWER	19.1	266.1	119.97553	101.63029	2010
GEODESIC	2.65	25.35	8.652361	5.575941	2013
GEODESIC	22.05	63.35	43.457287	7.037211	2012
GEODESIC	40.05	100.25	68.600204	14.99697	2011
GEODESIC	83.95	136.2	107.84202	12.839253	2010
GEOJITBNPP	35.5	59.75	50.520252	5.3369474	2015
GEOJITBNPP	17.9	42.75	31.649794	8.559479	2014
GEOJITBNPP	16.45	26.6	20.449799	2.7336004	2013
GEOJITBNPP	15.15	27.9	20.14676	2.749963	2012
GEOJITBNPP	15.15	34.0	21.852428	3.8631728	2011
GEOJITBNPP	30.65	38.85	34.73936	2.1354513	2010
GEOMETRIC	105.15	194.15	136.61076	22.64989	2015
GEOMETRIC	89.6	162.65	126.78436	17.34335	2014
GEOMETRIC	64.1	116.15	94.11371	12.751892	2013
GEOMETRIC	46.25	122.55	84.4251	20.153519	2012
GEOMETRIC	36.65	83.85	54.709312	11.417545	2011
GEOMETRIC	63.2	80.85	69.99787	3.3988962	2010
GESHIP	329.35	404.85	351.74905	13.120959	2015
GESHIP	284.95	456.55	358.3603	37.716286	2014
GESHIP	201.6	319.6	251.53246	27.964703	2013
GESHIP	196.45	279.15	249.73967	12.103188	2012
GESHIP	186.5	349.15	261.81094	32.35544	2011
GESHIP	297.2	389.2	333.55426	24.845762	2010
GHCL	55.9	133.05	78.167404	14.221973	2015
GHCL	31.5	106.2	59.19856	23.553432	2014
GHCL	29.0	38.1	33.482864	2.4287548	2013
GHCL	29.85	43.1	37.39069	2.7217512	2012
GHCL	27.9	46.5	38.204453	3.7186804	2011
GHCL	41.85	53.15	47.768085	2.4613593	2010
GICHSGFIN	196.8	282.5	229.64398	18.652077	2015
GICHSGFIN	94.55	214.2	145.39609	32.299892	2014
